message;severity;node;stamp;topics;location
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1551214933.582524868";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.582514047";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.582259893";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.582032918";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.581788063";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.581567049";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.581324100";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.581054925";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.580137968";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.579796075";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.579634904";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.579478979";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.579313993";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.579163074";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.578982114";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.578834056";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.578671932";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.578517913";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.578356027";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.578193902";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.578028917";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.577873945";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.577694892";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.577501058";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.577315092";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.577152967";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.576970100";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.576808929";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.576626062";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.576459884";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.576288938";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.576133012";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.575957059";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.575798034";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.575622081";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.575453042";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.575264930";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.574892044";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.574714899";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.574548959";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.574302911";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.574131965";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.573940992";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.573753118";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.573590040";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.573436975";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.573271989";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.573116064";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.15056561836";"4";"/waypoint_updater";"1551214933.572941064";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.572777986";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.63020101289";"4";"/waypoint_updater";"1551214933.572599887";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.572422027";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.88138205191";"4";"/waypoint_updater";"1551214933.572197914";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.571976900";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 1.99534780576";"4";"/waypoint_updater";"1551214933.571695089";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.571423053";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.20532445432";"4";"/waypoint_updater";"1551214933.571137905";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.570857048";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.48757539634";"4";"/waypoint_updater";"1551214933.570573091";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.570291042";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.57484869325";"4";"/waypoint_updater";"1551214933.569982051";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.569629907";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.74091690751";"4";"/waypoint_updater";"1551214933.569272994";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.568871021";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 2.89762909553";"4";"/waypoint_updater";"1551214933.568617105";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.568304061";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.11782452664";"4";"/waypoint_updater";"1551214933.567497014";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.567332029";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.18789024585";"4";"/waypoint_updater";"1551214933.567159891";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.566966056";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.25644878054";"4";"/waypoint_updater";"1551214933.566787958";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.566610097";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.38940814032";"4";"/waypoint_updater";"1551214933.566425085";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.566241025";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.57959926021";"4";"/waypoint_updater";"1551214933.566052913";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.565854072";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.70096740665";"4";"/waypoint_updater";"1551214933.565649032";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.565433025";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 3.75885836428";"4";"/waypoint_updater";"1551214933.565175056";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.564848899";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"kappa :0.00933278";"2";"/pure_pursuit";"1551214933.549219754";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1551214933.549175073";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :0.00933278";"2";"/pure_pursuit";"1551214933.515938567";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"Closest Light Wpt 292 Light state RED";"4";"/tl_detector";"1551214933.525615930";"/base_waypoints,/current_pose,/image_color,/rosout,/tf,/tf_static,/traffic_waypoint,/vehicle/traffic_lights";"tl_detector.py:image_cb:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1551214933.515901356";"/rosout,/twist_cmd";"/home/scott/CarND-Capstone/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.491529941";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.491267919";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.490978956";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.490727901";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.490456104";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.490080118";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.489878892";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.489685058";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.489475011";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
"Stop Idx: 17";"4";"/waypoint_updater";"1551214933.489285945";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:109"
"Decel old v 0.0 new v 0.0";"4";"/waypoint_updater";"1551214933.489087104";"/base_waypoints,/current_pose,/final_waypoints,/rosout,/traffic_waypoint";"waypoint_updater.py:decelerate_waypoints:120"
